Payment Amount,Budget Period,Agency,Payee
682271.41,2020,Department of Human Services,PUSH SERVICES INC
1306.04,2020,Department of Human Services,PUTZ KAREN
1977831429.92,2020,Department of Human Services,Payments from Agency Sub-systems
2863.56,2020,Department of Human Services,QCARE
2726231.39,2020,Department of Human Services,QORAXEY HOME HEALTH CARE INC
560,2020,Department of Human Services,QSR INTERNATIONAL AMERICAS INC
1305.91,2020,Department of Human Services,QUADIENT FINANCE USA
0,2020,Department of Human Services,QUADIENT FINANCE USA INC
1733.65,2020,Department of Human Services,QUADIENT INC             METER RENTAL
6926.67,2020,Department of Human Services,QUADIENT LEASING USA INC
47.89,2020,Department of Human Services,QUALE KATE
63383.88,2020,Department of Human Services,QUALITY CARE COMPANIONS
312516.62,2020,Department of Human Services,QUALITY CARE HOMES INC
2544461,2020,Department of Human Services,QUALITY CARE SERVICES INC
396800.11,2020,Department of Human Services,QUALITY CASE MANAGEMENT INC
338898.49,2020,Department of Human Services,QUALITY COMMUNITY SERVICES INC
117750,2020,Department of Human Services,QUALITY DISABILITY SERVICES
2240.08,2020,Department of Human Services,QUALITY EQUIPMENT SALES & SERVICE INC
96215.04,2020,Department of Human Services,QUALITY HEALTH CARE SERVICES
704509.03,2020,Department of Human Services,QUALITY HOME CARE LLC
192663.5,2020,Department of Human Services,QUALITY HOME HEALTH CARE INC
134.84,2020,Department of Human Services,QUALITY INN ST CLOUD
27182.96,2020,Department of Human Services,QUALITY INVESTMENTS INC
822.38,2020,Department of Human Services,QUALITY LAWN CARE AND LANDSCAPING SERVIC
86.3,2020,Department of Human Services,QUALITY LAWN SERVICE
298481.46,2020,Department of Human Services,QUALITY LIFE HOME HEALTH CARE LLC
142669.14,2020,Department of Human Services,QUALITY OF LIFE HOME HEALTH CARE LLC
515.92,2020,Department of Human Services,QUASCHNICK MATHEW
229558.89,2020,Department of Human Services,QUEST CARE CO
23664.73,2020,Department of Human Services,QUEST DIAGNOSTICS INC        S
670719.75,2020,Department of Human Services,QUEST DIAGNOSTICS LLC        W
1099.01,2020,Department of Human Services,QUEST DIAGNOSTICS TB LLC
211752,2020,Department of Human Services,QUESTA TECHNOLOGY INC
853547.97,2020,Department of Human Services,QUINLAN HOME
1140,2020,Department of Human Services,QUINTECH INC
42327.4,2020,Department of Human Services,QUOTABLE KIDS SPEECH & LANGUAGE CLINIC
73625.32,2020,Department of Human Services,R & L RIDE SERVICE
399.64,2020,Department of Human Services,R & R CLEANING CONTRACTORS INC
27284.27,2020,Department of Human Services,R J MECHANICAL
1380644.63,2020,Department of Human Services,R&M WELTY INC
7498.39,2020,Department of Human Services,R-TECH DENTAL OF MN LLC
350700.41,2020,Department of Human Services,R2 CRESS REMODELING & RESTORATION
385912.07,2020,Department of Human Services,RADEAS LLC
16767.48,2020,Department of Human Services,RADIANT CARE LLC
13486850.96,2020,Department of Human Services,RADIAS HEALTH
45265.62,2020,Department of Human Services,RADIOLOGISTS ASSOC IN DULUTH
101032.5,2020,Department of Human Services,RADIUS MEDICAL GROUP LLC
8820.31,2020,Department of Human Services,RADTKE PHYSICAL THERAPY
1108.25,2020,Department of Human Services,RAFFTERY MCKENZIE
7469.4,2020,Department of Human Services,RAGE HOME HEALTHCARE INC
1659448.78,2020,Department of Human Services,RAHMA HOME HEALTH INC
2717370.86,2020,Department of Human Services,RAINBOW HEALTH KARE INC
2448226.66,2020,Department of Human Services,RAINBOW HEALTH MINNESOTA
1660863.92,2020,Department of Human Services,RAINBOW HOME HEALTHCARE INC
189772.68,2020,Department of Human Services,RAINBOW RESEARCH INC
1176,2020,Department of Human Services,RAINBOW RIDER TRANSIT BOARD
714100.85,2020,Department of Human Services,RAINY LAKE MEDICAL CENTER
160892.64,2020,Department of Human Services,RAINY RIVER RECOVERY LLP
877799.38,2020,Department of Human Services,RAINY RIVER WAIVERED SERV INC
40245.62,2020,Department of Human Services,RAITER CLINIC LTD
274672.07,2020,Department of Human Services,RAJO CARE HOME INC
16128.6,2020,Department of Human Services,RAJO HOME HEALTH CARE LLC
6040,2020,Department of Human Services,RAK CONST INC
957026.26,2020,Department of Human Services,RAKHMA INC
18924,2020,Department of Human Services,RAMOS JUAREZ LEONARDA
137016417.83,2020,Department of Human Services,RAMSEY COUNTY BUDGETING & ACCOUNTING
153473.99,2020,Department of Human Services,RAMSEY COUNTY C
9468966.65,2020,Department of Human Services,RAMSEY COUNTY CARE CENTER
91,2020,Department of Human Services,RAMSEY COUNTY ENVIRONMENTAL HEALTH SVCS
15774,2020,Department of Human Services,RAMSEY COUNTY FINANCE DEPT
0,2020,Department of Human Services,RAMSEY COUNTY MEDICAL EXAMINER
2809351.92,2020,Department of Human Services,RAMSEY COUNTY MENTAL HEALTH
12201.27,2020,Department of Human Services,RAMSEY COUNTY PUBLIC HEALTH
637.5,2020,Department of Human Services,RAMSEY COUNTY T
4600,2020,Department of Human Services,RAMSEY COUNTY TREASURER DOR
0,2020,Department of Human Services,RAMSEY COUNTY UCP
600,2020,Department of Human Services,RAMSEY COUNTY UNION DEPOT
1918.68,2020,Department of Human Services,RANDA JANELL M
4795.31,2020,Department of Human Services,RANDALL CITY OF              T
18775.4,2020,Department of Human Services,RANDALL LAKES AREA CLINIC
3182.62,2020,Department of Human Services,RANDYS ENVIRONMENTAL SERVICES
6201837.17,2020,Department of Human Services,RANGE CENTER INC
1970418.55,2020,Department of Human Services,RANGE MENTAL HEALTH CENTER INC
192.87,2020,Department of Human Services,RANGE PAGING INC
163477.15,2020,Department of Human Services,RANGE TRANSITIONAL HOUSING INC
905193.46,2020,Department of Human Services,RAPHA HEALTH CARE SERVICES INC
18.63,2020,Department of Human Services,RAPID CITY REGIONAL HOSPITAL
594986.36,2020,Department of Human Services,RAQI HOME HEALTH CARE
10069.31,2020,Department of Human Services,RASINSKI TOTAL DOOR SERVICE LLC
1648.01,2020,Department of Human Services,RASMUSSEN VILLAGE PHARMACY
1617.87,2020,Department of Human Services,RAUENHORST DANIEL
223317.5,2020,Department of Human Services,RAUENHORST JOHN M MD
8520.36,2020,Department of Human Services,RAUENHORST KATHLEEN
432.22,2020,Department of Human Services,RAVENFEATHER KELLY MS ED
18263.32,2020,Department of Human Services,RAYAN HOME HEALTH CARE INC
3377.51,2020,Department of Human Services,RAYMOND CITY OF
247503.51,2020,Department of Human Services,RAYUS RADIOLOGY
6704,2020,Department of Human Services,RAZ MOBILITY LLC
663.92,2020,Department of Human Services,RB ACUPUNCTURE LLC
750152.15,2020,Department of Human Services,REACH FOR RESOURCES
50376.06,2020,Department of Human Services,READY FOR YOU HOME HEALTH CARE
343822.5,2020,Department of Human Services,REAL WORLD TECHNOLOGIES INC
88178.63,2020,Department of Human Services,REBOUND DEPOT SQUARE LLC
49242.9,2020,Department of Human Services,REBOUND INC
63136.42,2020,Department of Human Services,REBOUND ORTHOTICS & PROSTHETIC
78330,2020,Department of Human Services,REBUILDING TOGETHER MINNESOTA
199.92,2020,Department of Human Services,RECOGNITION PRODUCTS & EQUIP
582.61,2020,Department of Human Services,RECORDCONNECT
10513871.96,2020,Department of Human Services,RECOVER HEALTH OF MINNESOTA INC
133034.95,2020,Department of Human Services,RECOVER HEALTH RESOURCES LLC
2235320.87,2020,Department of Human Services,RECOVERING HOPE TREATMENT CTR INC
119414.32,2020,Department of Human Services,RECOVERY CENTER LLC
126261,2020,Department of Human Services,RECOVERY IS HAPPENING
3055.63,2020,Department of Human Services,RED CEDAR MEDICAL CENTER INC
9987.5,2020,Department of Human Services,RED FEATHER PAPER COMPANY
8238325.77,2020,Department of Human Services,RED LAKE BAND OF CHIPPEWA    C
1164.2,2020,Department of Human Services,RED LAKE BAND OF CHIPPEWA    E
264123,2020,Department of Human Services,RED LAKE BAND OF CHIPPEWA    F
8832306.96,2020,Department of Human Services,RED LAKE BAND OF CHIPPEWA INDIANS
459229,2020,Department of Human Services,RED LAKE COMP HEALTH SERVICES
600,2020,Department of Human Services,RED LAKE COOP FED CREDIT UNION
640735.68,2020,Department of Human Services,RED LAKE COUNTY
110000,2020,Department of Human Services,RED LAKE HOMELESS SHELTER
1482890.29,2020,Department of Human Services,RED RIVER BEHAVIORAL HEALTH SYSTEM LLC
1802.08,2020,Department of Human Services,RED RIVER COUNSELING PLLC
1253513.49,2020,Department of Human Services,RED RIVER RECOVERY CENTER
15,2020,Department of Human Services,RED RIVER STATE BANK
248,2020,Department of Human Services,RED RIVER WATERSHED MGMT BOARD
3567.71,2020,Department of Human Services,RED WING CHIROPRACTIC CLINIC
65872.14,2020,Department of Human Services,RED WING CITY TREASURER
150363.18,2020,Department of Human Services,RED WING CORNER DRUG
75,2020,Department of Human Services,RED WING CREDIT UNION
473.74,2020,Department of Human Services,RED WING DIALYSIS CENTER
110652.06,2020,Department of Human Services,RED WING HEALTH CENTER
8838.2,2020,Department of Human Services,RED WING MOBILITY LLC
3670.5,2020,Department of Human Services,REDCO FOOSERVICE EQUIP LLC
5926009.61,2020,Department of Human Services,REDEEMER RESIDENCE INC
1518141.79,2020,Department of Human Services,REDEEMER SERVICES INC
3022.98,2020,Department of Human Services,REDINGER PHARMACY
3283626.5,2020,Department of Human Services,REDLIN HOME SERVICES
14899.55,2020,Department of Human Services,REDWOOD AREA HOSP
90,2020,Department of Human Services,REDWOOD COUNTY
49,2020,Department of Human Services,REDWOOD COUNTY RECORDER
10366.14,2020,Department of Human Services,REDWOOD FALLS CITY OF        T
10701.11,2020,Department of Human Services,REDWOOD FALLS DIALYSIS CENTER
793.83,2020,Department of Human Services,REDWOOD FALLS PUBLIC UTILITIES
1380.34,2020,Department of Human Services,REDWOOD TOXICOLOGY LAB INC
14.09,2020,Department of Human Services,REED LAUREN
458835.61,2020,Department of Human Services,REEDS BOARDING & LODGING LLC
28899,2020,Department of Human Services,REENTRY HOUSE
1838693.87,2020,Department of Human Services,REENTRY HOUSE INC
250.63,2020,Department of Human Services,REEVERTS LANAY A
10945.39,2020,Department of Human Services,REFLECTIONS COUNSELING & PSYCH SERVICES
102563.62,2020,Department of Human Services,REFLECTIONS LLC
26852.17,2020,Department of Human Services,REFRACTIONS LLC
7294177.17,2020,Department of Human Services,REGENCY HOME HEALTHCARE SERVICES LLC
4900640.11,2020,Department of Human Services,REGENCY HOSPITAL OF MPLS INC
3428533.27,2020,Department of Human Services,REGINA SENIOR LIVING
233431.76,2020,Department of Human Services,REGIONAL DIAGNOSTIC RADIOLOGY
8203.36,2020,Department of Human Services,REGIONAL EYE SPECIALISTS
1198.8,2020,Department of Human Services,REGIONAL EYE SURGERY CENTER
189533.1,2020,Department of Human Services,REGIONS HOSPITAL
110000,2020,Department of Human Services,REGIONS HOSPITAL FOUNDATION  G
38664407.09,2020,Department of Human Services,REGIONS HOSPITAL M
945539.81,2020,Department of Human Services,REGISTRY THE
227056.17,2020,Department of Human Services,REHABILITATION DESIGNS INC
38360.68,2020,Department of Human Services,REHABILITATION MEDICINE ASSOCIATES LLC
4244.51,2020,Department of Human Services,REHABILITATION MEDICINE PHYSICIANS LLC
22548,2020,Department of Human Services,REILING CONSTRUCTION CO INC
494956.37,2020,Department of Human Services,RELATE COUNSELING CENTER
7284.67,2020,Department of Human Services,RELF EYECARE SPECIALISTS PA
21319.98,2020,Department of Human Services,RELIABLE COMMUNITY CARE LLC
13868.05,2020,Department of Human Services,RELIABLE HOME CARE SERVICES
186313.85,2020,Department of Human Services,RELIABLE HOME HEALTH CARE INC
86470.27,2020,Department of Human Services,RELIABLE HUMAN SERVICES
1032833.17,2020,Department of Human Services,RELIABLE HUMAN SERVICES INC
6733983.57,2020,Department of Human Services,RELIABLE MED SUPPLY INC
2841061.06,2020,Department of Human Services,RELIACARE HOME HEALTH INC
75,2020,Department of Human Services,RELIANCE BANK
2632.03,2020,Department of Human Services,RELIANCE ELEC OF SOUTHERN MINN
1633737.08,2020,Department of Human Services,RELIEVE CARE INC
40192.39,2020,Department of Human Services,RELIEVE MEDICAL INC
14695946.12,2020,Department of Human Services,REM ARROWHEAD INC
19465832.91,2020,Department of Human Services,REM CENTRAL LAKES INC
1761733.24,2020,Department of Human Services,REM CENTRAL LAKES INC NORTHWAY ACADEMY
18972200.05,2020,Department of Human Services,REM HEARTLAND INC
27710672.09,2020,Department of Human Services,REM HENNEPIN INC
14167888.17,2020,Department of Human Services,REM MINN COMM SERVICES INC
17795447.58,2020,Department of Human Services,REM NORTH STAR INC
25750132.17,2020,Department of Human Services,REM RAMSEY INC
23069394.98,2020,Department of Human Services,REM RIVER BLUFFS INC
19069091.37,2020,Department of Human Services,REM SOUTH CENTRAL
10064740.11,2020,Department of Human Services,REM SOUTHWEST SERVICES INC
15946350.27,2020,Department of Human Services,REM WOODVALE INC
6764,2020,Department of Human Services,REMARKABLE HEALTH CARE LLC
140000,2020,Department of Human Services,REMEDY HEALTH CARE CONSULTING LLC
4650.97,2020,Department of Human Services,REMER AREA AMBULANCE SERVICE
114400.96,2020,Department of Human Services,REMJOY SPECIAL TRANSPORTATION
20,2020,Department of Human Services,REMOTE OPERATIONS
5550.02,2020,Department of Human Services,RENAISSANCE ADULT DAY CARE
14127.6,2020,Department of Human Services,RENEE TUCKER MS NCC LPCC
677.26,2020,Department of Human Services,RENEW MEDICAL CLINIC LLC
5844.12,2020,Department of Human Services,RENNEBERG HARDWOODS INC
4000,2020,Department of Human Services,RENT N SAVE PORTABLE SERVICES
1613473.39,2020,Department of Human Services,RENVILLA NURSING HOME
5194.6,2020,Department of Human Services,RENVILLE AMBULANCE SERVICE INC
2406210.93,2020,Department of Human Services,RENVILLE COUNTY COMM
1914743.16,2020,Department of Human Services,RENVILLE COUNTY HOSPITAL & CLINICS
285,2020,Department of Human Services,RENVILLE COUNTY RECORDER
2943535.94,2020,Department of Human Services,RENVILLE COUNTY TREASURER
793243.99,2020,Department of Human Services,REPLACEMENT RESERVES LLC
60,2020,Department of Human Services,REPUBLIC BANK INC
8112.2,2020,Department of Human Services,REPUBLIC SERVICES
4462588.9,2020,Department of Human Services,RESCARE ACT I
17953047.8,2020,Department of Human Services,RESCARE MINNESOTA INC
1381757.67,2020,Department of Human Services,RESIDENTIAL ADVANTAGES INC
856026.78,2020,Department of Human Services,RESIDENTIAL CARE AT NINE MILE CREEK
1217791.08,2020,Department of Human Services,RESIDENTIAL LIVING SOLUTIONS
16061898.84,2020,Department of Human Services,RESIDENTIAL SERVICES OF
7061809.05,2020,Department of Human Services,RESIDENTIAL TRANSITIONS INC
12088.67,2020,Department of Human Services,RESILIENCE COUNSELING LLC
18449.01,2020,Department of Human Services,RESILIENT LIVES LLC
11071.24,2020,Department of Human Services,RESOLUTE CARE INC
32690.23,2020,Department of Human Services,RESPIRATORY CONSULTANTS PA
126374.4,2020,Department of Human Services,RESPIRTECH
3038104.07,2020,Department of Human Services,RESTART INC
3476.71,2020,Department of Human Services,RESTEMAYER FAMILY DENTISTRY PC
1018477.87,2020,Department of Human Services,RESTFUL LIVING LLC
2588331.56,2020,Department of Human Services,RESTORATION COUNSELING & COMMUNITY SERV
803.69,2020,Department of Human Services,RESTORATION LAB SERVICES LLC
2168930.49,2020,Department of Human Services,RESTORATION SERVICES OF MN INC
420823.82,2020,Department of Human Services,RESTORE HOUSE INC
2567.44,2020,Department of Human Services,RESURGE TREATMENT SERVICES
29207.96,2020,Department of Human Services,RESURRECTION RECOVERY LLC
0,2020,Department of Human Services,RETAILERS NATL BANK
91544.34,2020,Department of Human Services,RETINA CENTER PA
2061.71,2020,Department of Human Services,RETTMANN LAWN SERVICE INC
9994.34,2020,Department of Human Services,REVENUE EFT PAYMENTS
208206.64,2020,Department of Human Services,REVERE HOME
555216.21,2020,Department of Human Services,REWIND INC
572.5,2020,Department of Human Services,RHEUMATOLOGY NURSE ASSOCIATES
111961,2020,Department of Human Services,RHINO MEDICAL SERVICES
561313.92,2020,Department of Human Services,RHODIUM HEALTHCARE SERVICES INC
390591.93,2020,Department of Human Services,RHSC INC
102.26,2020,Department of Human Services,RICARD ROBIN C LMFT
8196,2020,Department of Human Services,RICARDO JIMENEZ IXTLILCO
4187.5,2020,Department of Human Services,RICCI RONALD J
10355143.81,2020,Department of Human Services,RICE COUNTY
658206.41,2020,Department of Human Services,RICE COUNTY ACTIVITY CENTER
1364787.19,2020,Department of Human Services,RICE HOME MED LLC
12.5,2020,Department of Human Services,RICE JOHNNIE
203499.83,2020,Department of Human Services,RICHANGEL CARE INC
400,2020,Department of Human Services,RICHARDS PATRICIA
895.3,2020,Department of Human Services,RICHARDSON PAUL T MD LLC
10594.32,2020,Department of Human Services,RICHFIELD CHURCHES UNITED INC
2177.58,2020,Department of Human Services,RICHFIELD CITY OF            F
5263.33,2020,Department of Human Services,RICHFIELD MEDICAL GROUP LTD
6903648.81,2020,Department of Human Services,RICHFIELD OPCO LLC
15646.27,2020,Department of Human Services,RICHIE EYE CLINIC
113257.67,2020,Department of Human Services,RICOH USA INC     B
52690.35,2020,Department of Human Services,RICOH USA INC     H
89173.88,2020,Department of Human Services,RICOH USA INC     M
15490.88,2020,Department of Human Services,RIDGEVIEW ANESTHESIA ASSOC PA
24,2020,Department of Human Services,RIDGEVIEW CHANHASSEN CLINIC
607541.44,2020,Department of Human Services,RIDGEVIEW HOSPICE
411,2020,Department of Human Services,RIDGEVIEW LLC
2363568.64,2020,Department of Human Services,RIDGEVIEW MED CENTER
312374.72,2020,Department of Human Services,RIDGEVIEW SIBLEY MEDICAL CENTER
297516.1,2020,Department of Human Services,RIDGEVIEW SPECIALTY CLINIC   W
5338.56,2020,Department of Human Services,RIDGEWAY COMMUNITY SCHOOL
4350,2020,Department of Human Services,RIDGEWAY MARIE LICSW
1596198.59,2020,Department of Human Services,RIDGEWOOD MANOR
4997.55,2020,Department of Human Services,RIECKS CLEANING SERVICE
15466.96,2020,Department of Human Services,RIEKEN BARRY D
3005259.79,2020,Department of Human Services,RIESCO INC
252585.4,2020,Department of Human Services,RIGHT AT HOME
4826483.41,2020,Department of Human Services,RIGHTWAY HOME CARE SERVICES INC
1187.52,2020,Department of Human Services,RIGNELL FAMILY CHIROPRACTIC
210996.54,2020,Department of Human Services,RING KIMBERLY S
103164.13,2020,Department of Human Services,RINGDAHL AMBULANCES INC
264.48,2020,Department of Human Services,RIOUX PIERRE
96900.59,2020,Department of Human Services,RISE ADULT DAY PROGRAM MAPLEWOOD
297715.77,2020,Department of Human Services,RISE ADULT DAY PROGRAM NEW BRIGHTON
1277555.72,2020,Department of Human Services,RISE INC                     A
920907.8,2020,Department of Human Services,RISE INC                     B
4292922.75,2020,Department of Human Services,RISE INC                     C
193425.52,2020,Department of Human Services,RISE INC                     L
1169395.17,2020,Department of Human Services,RISE INC                     M
308899.49,2020,Department of Human Services,RISE INC                    M
894945.12,2020,Department of Human Services,RISE INC COTTAGE GROVE
614031.78,2020,Department of Human Services,RISE INC FOREST LAKE
909784.76,2020,Department of Human Services,RISE INC OAKDALE
1621679.44,2020,Department of Human Services,RISE INC S
715827.51,2020,Department of Human Services,RISE INC STILLWATER
42563.36,2020,Department of Human Services,RISE INC STILLWATER II
450768.16,2020,Department of Human Services,RISING PHOENIX THE
2075952.88,2020,Department of Human Services,RISING SUN HOME
130243,2020,Department of Human Services,RISK MANAGEMENT - PROPERTY & CASUALTY
7265950.34,2020,Department of Human Services,RISK MANAGEMENT - WORKERS COMP
2243599.35,2020,Department of Human Services,RISON HOMES INC
19282.13,2020,Department of Human Services,RITEWAY BUSINESS FORMS INC
64480,2020,Department of Human Services,RITGER BENJAMIN
51760,2020,Department of Human Services,RITGER RUDY
455,2020,Department of Human Services,RITTER SIMLEY ISABELLA
56721.43,2020,Department of Human Services,RIVER BEND ASSISTED LIVING & MEMORY CARE
57950.66,2020,Department of Human Services,RIVER BEND EDUCATION DIST
357896.07,2020,Department of Human Services,RIVER BEND RESIDENCE SLD
3282.67,2020,Department of Human Services,RIVER BOTTOM RESOURCES
2669.11,2020,Department of Human Services,RIVER CITY DENTAL
13396.09,2020,Department of Human Services,RIVER CITY DIALYSIS
20375.29,2020,Department of Human Services,RIVER CITY MENTAL HEALTH
19042.7,2020,Department of Human Services,RIVER COUNSELING LLC
87.28,2020,Department of Human Services,RIVER FALLS AREA AMBULANCE
12969.4,2020,Department of Human Services,RIVER FALLS AREA HOSP
1407.3,2020,Department of Human Services,RIVER GRAND INC
175887.11,2020,Department of Human Services,RIVER HEIGHTS ASSISTED LIVING
44210.63,2020,Department of Human Services,RIVER HILLS ASSISTED LIVING
3553880.24,2020,Department of Human Services,RIVER OAKS AT LAKE PEPIN LLC
1597129.24,2020,Department of Human Services,RIVER OAKS AT SHADY RIDGE LLC
381359.52,2020,Department of Human Services,RIVER OAKS RESIDENCE SLS
407211.58,2020,Department of Human Services,RIVER OF LIFE RESIDENTIAL LIVING LLC
51828.5,2020,Department of Human Services,RIVER PSYCHIATRIC COLL PLLC
1847.51,2020,Department of Human Services,RIVER VALLEY ANESTHESIA PA
82497.7,2020,Department of Human Services,RIVER VALLEY BEHAVIORAL HEALTH &
8669.87,2020,Department of Human Services,RIVER VALLEY EYE PROFESSIONALS
182164.34,2020,Department of Human Services,RIVER VALLEY HEALTH AND REHABILITATION C
1320133.47,2020,Department of Human Services,RIVER VALLEY HOME CARE INC
667348.07,2020,Department of Human Services,RIVER VALLEY PCA SERVICES INC
296480.99,2020,Department of Human Services,RIVERCREST
4599828.82,2020,Department of Human Services,RIVERLAND COMMUNITY HEALTH
1699286.44,2020,Department of Human Services,RIVERPLACE COUNSELING CENTER INC
175349.76,2020,Department of Human Services,RIVERS EDGE ASSISTED LIVING
1125,2020,Department of Human Services,RIVERS EDGE CONVENTION CENTER
936576.5,2020,Department of Human Services,RIVERS EDGE HOSPITAL & CLINIC
113130.18,2020,Department of Human Services,RIVERSIDE ASSISTED LIVING INC
201452.64,2020,Department of Human Services,RIVERSIDE FAMILY CARE
129571.5,2020,Department of Human Services,RIVERSIDE HOME HEALTH LLC
910,2020,Department of Human Services,RIVERSIDE METAL INC
676205.96,2020,Department of Human Services,RIVERSIDE MONTAGE HOMES INC
16120,2020,Department of Human Services,RIVERTOWN COMMUNICATIONS INC
4412.82,2020,Department of Human Services,RIVERTOWN EYE CARE
137504.14,2020,Department of Human Services,RIVERVIEW FAMILY PRACTICE
3706028.98,2020,Department of Human Services,RIVERVIEW HEALTHCARE ASSOC
738,2020,Department of Human Services,RIVERVIEW HOSPITAL ASSOC
2230002.75,2020,Department of Human Services,RIVERVIEW SERVICES INC
3178.84,2020,Department of Human Services,RIVERVIEW SPECIALTY CLINIC
9922.69,2020,Department of Human Services,RIVERWAY CLINICS
30,2020,Department of Human Services,RIVERWOOD BANK               B
88936.67,2020,Department of Human Services,RIVERWOOD GARRISON CLINIC
1118207.7,2020,Department of Human Services,RIVERWOOD HEALTH CARE CENTER
20500,2020,Department of Human Services,RJW INC
280078,2020,Department of Human Services,RK CONSULTANCY SERVICES INC
45,2020,Department of Human Services,RMB ENVIRONMENTAL LAB INC
124058.73,2020,Department of Human Services,ROBBINSDALE CLINIC PA
728927.89,2020,Department of Human Services,ROBBINSDALE ISD NO 281
4472539.65,2020,Department of Human Services,ROBBINSDALE OPCO LLC
1169.5,2020,Department of Human Services,ROBERT LUNG
3851.44,2020,Department of Human Services,ROBERT ST CHIROPRACTIC
11467.1,2020,Department of Human Services,ROBESON FAMILY VISION CENTER
60513.72,2020,Department of Human Services,ROBIN DRUG CORP
1127476.81,2020,Department of Human Services,ROBINHOOD CORP
25000,2020,Department of Human Services,ROBINSON ROBINSON & ASSOC INC
627472.15,2020,Department of Human Services,ROBLAND HOME HEALTH CARE CORP
659690.64,2020,Department of Human Services,ROCHESTER CENTER FOR AUTISM
0.01,2020,Department of Human Services,ROCHESTER CITY HALL    FINANCE DEPT
536776.63,2020,Department of Human Services,ROCHESTER CLINIC PARTNERS LLC
4449.53,2020,Department of Human Services,ROCHESTER CLINIC PLC
17041.67,2020,Department of Human Services,ROCHESTER FAMILY EYE CLINIC
1598127.48,2020,Department of Human Services,ROCHESTER HOME CARE LLC
31415.33,2020,Department of Human Services,ROCHESTER HOME INFUSION
69822,2020,Department of Human Services,ROCHESTER METRO TREATMENT CENTER
197294.83,2020,Department of Human Services,ROCHESTER PEDIATRIC DENTISTRY LLC
8631.65,2020,Department of Human Services,ROCHESTER PLUMBING & HEATING INC
141.45,2020,Department of Human Services,ROCHESTER STAINED GLASS
1818.69,2020,Department of Human Services,ROCHFORD SUPPLY
4488.74,2020,Department of Human Services,ROCK COUNTY EYE CLINIC
584403.02,2020,Department of Human Services,ROCK COUNTY OPPORTUNITES INC
192570.81,2020,Department of Human Services,ROCK ELM COUNTRY HOMES LLC
99,2020,Department of Human Services,ROCK WHAT YOU GOT INC
697.77,2020,Department of Human Services,ROCKLER WOODWORKING & HARDWARE
31252.74,2020,Department of Human Services,RODDY ROBERT MD PA
575.26,2020,Department of Human Services,RODGERS RICHARD W
5000,2020,Department of Human Services,ROEMEN BRYNN
221,2020,Department of Human Services,ROEMEN CODY
83.4,2020,Department of Human Services,ROEN NIKIE
478.71,2020,Department of Human Services,ROESCHENS OMNICARE PHARMACY
3065.76,2020,Department of Human Services,ROGER A AND PEGGY L FRANCIS IRREVOCABLE
2071478.37,2020,Department of Human Services,ROLLX VANS
38111.85,2020,Department of Human Services,ROLSETH DRUG CO
256942.33,2020,Department of Human Services,ROME PROPERTIES INC
300,2020,Department of Human Services,ROOT RIVER STATE BANK
208212.67,2020,Department of Human Services,ROOTS WELLNESS CENTER
13886.25,2020,Department of Human Services,ROSA PLACE
729.98,2020,Department of Human Services,ROSCHER MICHAEL J DDS PA
357.28,2020,Department of Human Services,ROSE DANIEL E DDS
121497.79,2020,Department of Human Services,ROSE HAVEN ASSISTED LIVING INC
2404630.17,2020,Department of Human Services,ROSEAU COUNTY
92,2020,Department of Human Services,ROSEAU COUNTY RECORDER
561.73,2020,Department of Human Services,ROSEDALE CHEVROLET LLC
700,2020,Department of Human Services,ROSENZWEIG CENTER FOR RAPID RECOVERY LLC
1160.85,2020,Department of Human Services,ROSEVILLE CITY OF            F
62387.1,2020,Department of Human Services,ROSEVILLE DIALYSIS CENTER
5993.89,2020,Department of Human Services,ROSEVILLE FAMILY DENTAL CARE
3415438.32,2020,Department of Human Services,ROSEVILLE OPCO LLC
305153.02,2020,Department of Human Services,ROSEWOOD ON BROADWAY
518078.38,2020,Department of Human Services,ROSEWOOD SENIOR LIVING LLC
53924.5,2020,Department of Human Services,ROSS RESOURCES
1096.87,2020,Department of Human Services,ROTH CHIROPRACTIC PLLC
390,2020,Department of Human Services,ROTO ROOTER                  P
60,2020,Department of Human Services,ROUNDBANK
335539.96,2020,Department of Human Services,ROXYS HOUSE
69976.83,2020,Department of Human Services,ROYAL AGE ASSISTED LIVING LLC
1329887.53,2020,Department of Human Services,ROYAL CARE LLC
53868.01,2020,Department of Human Services,ROYAL CARINGHANDS HOME HEALTHCARE SERV
417936.85,2020,Department of Human Services,ROYAL CROWN HOMES LLC
1697515.87,2020,Department of Human Services,ROYAL HOME CARE INC
43007.56,2020,Department of Human Services,ROYALTY HEALTH CARE INC
1696834.66,2020,Department of Human Services,ROYALTY HOMES INC
756.7,2020,Department of Human Services,RR BRINK LOCKING SYSTEMS
2688311.03,2020,Department of Human Services,RS EDEN
138.15,2020,Department of Human Services,RUBY KELLY
6448448.73,2020,Department of Human Services,RUDOLPH COMMUNITY & CARE LLC
160204.96,2020,Department of Human Services,RUDOLPH MICHAEL B & NICOLE
661.33,2020,Department of Human Services,RUM RIVER CHIROPRACTIC
1306.87,2020,Department of Human Services,RUNESTONE EYE CARE INC
902832.82,2020,Department of Human Services,RURAL AIDS ACTION NETWORK
185371,2020,Department of Human Services,RURAL ENRICHMENT & COUNSELING HEADQUARTE
